id,label
23598,1
23599,0
23600,1
23601,1
23602,0
23603,1
23604,1
23605,1
23606,0
23607,1
23608,1
23609,0
23610,0
23611,0
23612,0
23613,0
23614,0
23615,1
23616,0
23617,0
23618,1
23619,1
23620,0
23621,0
23622,0
23623,0
23624,0
23625,1
23626,1
23627,0
23628,1
23629,0
23630,1
23631,1
23632,1
23633,0
23634,1
23635,0
23636,1
23637,1
23638,0
23639,1
23640,1
23641,1
23642,0
23643,0
23644,0
23645,0
23646,0
23647,1
23648,1
23649,0
23650,0
23651,1
23652,1
23653,0
23654,0
23655,1
23656,0
23657,0
23658,1
23659,1
23660,1
23661,1
23662,1
23663,0
23664,1
23665,1
23666,1
23667,1
23668,1
23669,0
23670,1
23671,0
23672,1
23673,0
23674,0
23675,0
23676,0
23677,0
23678,0
23679,0
23680,1
23681,1
23682,0
23683,1
23684,1
23685,1
23686,0
23687,0
23688,0
23689,0
23690,1
23691,1
23692,0
23693,1
23694,1
23695,1
23696,0
23697,1
23698,1
23699,1
23700,0
23701,0
23702,0
23703,0
23704,1
23705,1
23706,1
23707,0
23708,1
23709,0
23710,1
23711,0
23712,0
23713,1
23714,1
23715,1
23716,0
23717,1
23718,0
23719,0
23720,0
23721,1
23722,1
23723,0
23724,0
23725,1
23726,0
23727,0
23728,0
23729,0
23730,1
23731,1
23732,1
23733,0
23734,0
23735,0
23736,0
23737,0
23738,0
23739,0
23740,1
23741,0
23742,0
23743,1
23744,1
23745,0
23746,0
23747,0
23748,1
23749,0
23750,1
23751,0
23752,1
23753,0
23754,0
23755,1
23756,1
23757,1
23758,0
23759,0
23760,1
23761,0
23762,1
23763,0
23764,1
23765,0
23766,0
23767,1
23768,1
23769,0
23770,0
23771,0
23772,1
23773,0
23774,0
23775,1
23776,1
23777,1
23778,0
23779,1
23780,1
23781,0
23782,1
23783,1
23784,0
23785,0
23786,0
23787,0
23788,1
23789,0
23790,1
23791,0
23792,1
23793,1
23794,1
23795,0
23796,0
23797,1
23798,0
23799,1
23800,1
23801,0
23802,0
23803,1
23804,0
23805,1
23806,0
23807,0
23808,1
23809,1
23810,0
23811,1
23812,0
23813,0
23814,0
23815,0
23816,1
23817,0
23818,0
23819,1
23820,0
23821,0
23822,1
23823,0
23824,0
23825,0
23826,1
23827,1
23828,0
23829,0
23830,0
23831,0
23832,0
23833,0
23834,0
23835,0
23836,0
23837,0
23838,0
23839,0
23840,0
23841,0
23842,1
23843,0
23844,0
23845,0
23846,1
23847,0
23848,0
23849,0
23850,1
23851,0
23852,0
23853,1
23854,0
23855,1
23856,1
23857,0
23858,1
23859,0
23860,1
23861,0
23862,0
23863,1
23864,1
23865,0
23866,0
23867,0
23868,0
23869,0
23870,0
23871,1
23872,0
23873,1
23874,1
23875,1
23876,1
23877,0
23878,1
23879,1
23880,1
23881,1
23882,0
23883,1
23884,0
23885,1
23886,1
23887,0
23888,0
23889,1
23890,0
23891,1
23892,0
23893,0
23894,1
23895,0
23896,0
23897,1
23898,1
23899,1
23900,1
23901,1
23902,1
23903,1
23904,1
23905,1
23906,1
23907,0
23908,0
23909,0
23910,1
23911,1
23912,0
23913,1
23914,0
23915,1
23916,1
23917,0
23918,1
23919,0
23920,1
23921,1
23922,1
23923,0
23924,1
23925,0
23926,0
23927,0
23928,0
23929,1
23930,1
23931,1
23932,1
23933,0
23934,0
23935,1
23936,1
23937,0
23938,1
23939,1
23940,1
23941,1
23942,0
23943,1
23944,1
23945,0
23946,0
23947,1
23948,0
23949,1
23950,1
23951,0
23952,0
23953,0
23954,0
23955,0
23956,0
23957,0
23958,1
23959,1
23960,0
23961,1
23962,1
23963,0
23964,1
23965,0
23966,1
23967,1
23968,1
23969,1
23970,0
23971,0
23972,0
23973,1
23974,0
23975,1
23976,1
23977,0
23978,1
23979,0
23980,1
23981,1
23982,1
23983,0
23984,0
23985,0
23986,0
23987,0
23988,1
23989,1
23990,1
23991,0
23992,1
23993,0
23994,1
23995,1
23996,0
23997,1
23998,0
23999,1
24000,0
24001,0
24002,1
24003,0
24004,0
24005,1
24006,0
24007,0
24008,0
24009,0
24010,0
24011,1
24012,1
24013,1
24014,1
24015,1
24016,0
24017,0
24018,1
24019,0
24020,1
24021,0
24022,0
24023,0
24024,1
24025,0
24026,0
24027,0
24028,0
24029,1
24030,0
24031,0
24032,1
24033,0
24034,1
24035,0
24036,0
24037,1
24038,1
24039,1
24040,0
24041,0
24042,1
24043,0
24044,0
24045,0
24046,1
24047,0
24048,1
24049,0
24050,1
24051,0
24052,0
24053,1
24054,0
24055,0
24056,1
24057,1
24058,1
24059,0
24060,1
24061,0
24062,0
24063,0
24064,1
24065,1
24066,1
24067,0
24068,1
24069,0
24070,1
24071,0
24072,1
24073,0
24074,1
24075,0
24076,1
24077,0
24078,0
24079,0
24080,0
24081,1
24082,0
24083,0
24084,0
24085,1
24086,0
24087,1
24088,0
24089,1
24090,0
24091,0
24092,1
24093,1
24094,0
24095,0
24096,0
24097,1
24098,0
24099,1
24100,0
24101,0
24102,0
24103,1
24104,1
24105,1
24106,0
24107,1
24108,1
24109,1
24110,0
24111,1
24112,0
24113,1
24114,0
24115,0
24116,1
24117,0
24118,1
24119,0
24120,1
24121,0
24122,1
24123,1
24124,1
24125,0
24126,0
24127,0
24128,0
24129,0
24130,0
24131,0
24132,0
24133,0
24134,0
24135,1
24136,0
24137,0
24138,0
24139,1
24140,1
24141,0
24142,0
24143,1
24144,1
24145,1
24146,0
24147,1
24148,0
24149,0
24150,0
24151,1
24152,0
24153,0
24154,1
24155,1
24156,1
24157,0
24158,1
24159,0
24160,0
24161,0
24162,1
24163,0
24164,0
24165,1
24166,0
24167,1
24168,0
24169,0
24170,0
24171,0
24172,1
24173,1
24174,0
24175,1
24176,1
24177,1
24178,0
24179,1
24180,0
24181,0
24182,0
24183,1
24184,0
24185,0
24186,0
24187,1
24188,0
24189,0
24190,0
24191,0
24192,1
24193,0
24194,1
24195,1
24196,1
24197,1
24198,0
24199,1
24200,0
24201,1
24202,1
24203,0
24204,0
24205,0
24206,1
24207,0
24208,1
24209,0
24210,1
24211,0
24212,1
24213,0
24214,1
24215,1
24216,1
24217,1
24218,0
24219,1
24220,1
24221,0
24222,1
24223,1
24224,0
24225,1
24226,0
24227,1
24228,0
24229,1
24230,1
24231,0
24232,0
24233,1
24234,0
24235,0
24236,1
24237,1
24238,1
24239,1
24240,0
24241,0
24242,0
24243,0
24244,0
24245,0
24246,1
24247,1
24248,0
24249,0
24250,1
24251,0
24252,0
24253,0
24254,1
24255,1
24256,0
24257,0
24258,0
24259,1
24260,1
24261,1
24262,0
24263,0
24264,1
24265,1
24266,1
24267,0
24268,1
24269,1
24270,0
24271,0
24272,0
24273,1
24274,0
24275,0
24276,0
24277,0
24278,1
24279,0
24280,0
24281,1
24282,1
24283,0
24284,0
24285,0
24286,0
24287,1
24288,0
24289,0
24290,0
24291,1
24292,1
24293,0
24294,1
24295,0
24296,0
24297,0
24298,0
24299,0
24300,0
24301,0
24302,1
24303,1
24304,1
24305,1
24306,1
24307,0
24308,0
24309,1
24310,1
24311,1
24312,1
24313,0
24314,1
24315,0
24316,0
24317,1
24318,0
24319,0
24320,0
24321,1
24322,0
24323,0
24324,1
24325,0
24326,0
24327,1
24328,0
24329,0
24330,0
24331,0
24332,0
24333,0
24334,0
24335,1
24336,0
24337,0
24338,1
24339,0
24340,1
24341,0
24342,1
24343,1
24344,0
24345,0
24346,0
24347,1
24348,1
24349,1
24350,0
24351,1
24352,0
24353,1
24354,1
24355,0
24356,0
24357,1
24358,1
24359,0
24360,1
24361,1
24362,0
24363,0
24364,0
24365,0
24366,1
24367,1
24368,0
24369,0
24370,1
24371,1
24372,0
24373,1
24374,1
24375,1
24376,1
24377,1
24378,1
24379,0
24380,0
24381,0
24382,1
24383,1
24384,1
24385,1
24386,0
24387,0
24388,1
24389,0
24390,1
24391,0
24392,1
24393,1
24394,1
24395,1
24396,0
24397,1
24398,0
24399,1
24400,0
24401,0
24402,0
24403,1
24404,0
24405,1
24406,0
24407,0
24408,0
24409,1
24410,0
24411,1
24412,1
24413,0
24414,1
24415,0
24416,1
24417,0
24418,0
24419,0
24420,1
24421,1
24422,1
24423,0
24424,0
24425,0
24426,0
24427,0
24428,0
24429,1
24430,1
24431,1
24432,0
24433,1
24434,0
24435,0
24436,1
24437,1
24438,1
24439,1
24440,1
24441,0
24442,1
24443,1
24444,0
24445,0
24446,1
24447,0
24448,0
24449,0
24450,0
24451,1
24452,1
24453,0
24454,1
24455,1
24456,0
24457,1
24458,0
24459,1
24460,1
24461,0
24462,0
24463,1
24464,1
24465,0
24466,0
24467,1
24468,1
24469,1
24470,1
24471,0
24472,1
24473,1
24474,1
24475,0
24476,1
24477,1
24478,0
24479,0
24480,1
24481,0
24482,1
24483,0
24484,0
24485,1
24486,1
24487,0
24488,1
24489,0
24490,1
24491,0
24492,1
24493,1
24494,1
24495,0
24496,0
24497,1
24498,1
24499,0
24500,0
24501,0
24502,1
24503,1
24504,1
24505,1
24506,1
24507,1
24508,0
24509,1
24510,0
24511,0
24512,1
24513,0
24514,0
24515,0
24516,0
24517,1
24518,0
24519,0
24520,0
24521,0
24522,1
24523,1
24524,0
24525,1
24526,0
24527,0
24528,0
24529,1
24530,1
24531,1
24532,0
24533,0
24534,0
24535,0
24536,1
24537,1
24538,0
24539,1
24540,1
24541,0
24542,0
24543,1
24544,0
24545,1
24546,0
24547,1
24548,1
24549,0
24550,0
24551,0
24552,0
24553,1
24554,0
24555,1
24556,0
24557,0
24558,1
24559,0
24560,1
24561,0
24562,0
24563,1
24564,0
24565,0
24566,0
24567,1
24568,1
24569,0
24570,0
24571,0
24572,0
24573,0
24574,1
24575,0
24576,1
24577,0
24578,0
24579,0
24580,0
24581,0
24582,0
24583,0
24584,0
24585,0
24586,0
24587,0
24588,0
24589,1
24590,0
24591,0
24592,0
24593,1
24594,0
24595,0
24596,0
24597,1
24598,0
24599,1
24600,0
24601,0
24602,1
24603,1
24604,1
24605,0
24606,0
24607,0
24608,0
24609,0
24610,1
24611,0
24612,1
24613,0
24614,1
24615,1
24616,0
24617,1
24618,0
24619,0
24620,1
24621,1
24622,1
24623,0
24624,1
24625,0
24626,1
24627,1
24628,1
24629,1
24630,1
24631,1
24632,0
24633,1
24634,1
24635,1
24636,0
24637,0
24638,1
24639,1
24640,0
24641,1
24642,0
24643,0
24644,0
24645,0
24646,0
24647,1
24648,1
24649,0
24650,0
24651,1
24652,0
24653,0
24654,0
24655,0
24656,1
24657,0
24658,0
24659,0
24660,1
24661,0
24662,0
24663,0
24664,0
24665,1
24666,1
24667,0
24668,0
24669,1
24670,0
24671,1
24672,0
24673,1
24674,1
24675,1
24676,1
24677,0
24678,1
24679,0
24680,0
24681,1
24682,1
24683,1
24684,1
24685,1
24686,1
24687,1
24688,0
24689,1
24690,1
24691,1
24692,1
24693,0
24694,1
24695,0
24696,1
24697,0
24698,1
24699,1
24700,0
24701,1
24702,0
24703,1
24704,1
24705,1
24706,1
24707,0
24708,0
24709,1
24710,0
24711,0
24712,0
24713,0
24714,0
24715,0
24716,0
24717,0
24718,1
24719,1
24720,1
24721,0
24722,1
24723,0
24724,0
24725,0
24726,1
24727,1
24728,0
24729,1
24730,1
24731,0
24732,0
24733,0
24734,0
24735,0
24736,0
24737,1
24738,0
24739,1
24740,1
24741,0
24742,0
24743,0
24744,1
24745,0
24746,0
24747,0
24748,0
24749,0
24750,0
24751,1
24752,0
24753,1
24754,1
24755,1
24756,0
24757,1
24758,0
24759,0
24760,0
24761,0
24762,1
24763,1
24764,0
24765,1
24766,1
24767,1
24768,1
24769,0
24770,0
24771,0
24772,0
24773,1
24774,0
24775,0
24776,1
24777,0
24778,0
24779,0
24780,0
24781,0
24782,1
24783,1
24784,1
24785,0
24786,1
24787,0
24788,0
24789,0
24790,0
24791,1
24792,1
24793,1
24794,0
24795,0
24796,0
24797,1
24798,0
24799,0
24800,0
24801,0
24802,1
24803,0
24804,0
24805,1
24806,0
24807,1
24808,0
24809,0
24810,1
24811,0
24812,0
24813,0
24814,1
24815,1
24816,1
24817,1
24818,0
24819,1
24820,0
24821,0
24822,0
24823,0
24824,0
24825,1
24826,1
24827,1
24828,0
24829,0
24830,1
24831,1
24832,0
24833,0
24834,0
24835,0
24836,0
24837,1
24838,0
24839,0
24840,0
24841,0
24842,0
24843,1
24844,1
24845,1
24846,1
24847,0
24848,0
24849,0
24850,1
24851,1
24852,0
24853,0
24854,1
24855,0
24856,1
24857,1
24858,1
24859,0
24860,1
24861,1
24862,1
24863,0
24864,0
24865,0
24866,1
24867,0
24868,0
24869,1
24870,1
24871,0
24872,0
24873,0
24874,0
24875,1
24876,1
24877,0
24878,1
24879,1
24880,0
24881,1
24882,0
24883,1
24884,0
24885,0
24886,0
24887,0
24888,1
24889,0
24890,1
24891,0
24892,1
24893,0
24894,0
24895,0
24896,0
24897,0
24898,1
24899,1
24900,0
24901,0
24902,0
24903,0
24904,0
24905,1
24906,1
24907,0
24908,0
24909,0
24910,1
24911,0
24912,0
24913,0
24914,0
24915,1
24916,1
24917,0
24918,0
24919,0
24920,0
24921,1
24922,1
24923,0
24924,0
24925,0
24926,0
24927,1
24928,0
24929,1
24930,0
24931,0
24932,0
24933,0
24934,1
24935,1
24936,1
24937,0
24938,1
24939,1
24940,0
24941,1
24942,0
24943,1
24944,0
24945,0
24946,1
24947,0
24948,0
24949,1
24950,0
24951,1
24952,1
24953,0
24954,0
24955,1
24956,0
24957,1
24958,1
24959,0
24960,1
24961,0
24962,1
24963,0
24964,0
24965,1
24966,0
24967,1
24968,0
24969,0
24970,1
24971,1
24972,0
24973,0
24974,1
24975,0
24976,0
24977,1
24978,0
24979,1
24980,1
24981,1
24982,0
24983,0
24984,0
24985,0
24986,0
24987,1
24988,1
24989,0
24990,1
24991,0
24992,1
24993,0
24994,0
24995,1
24996,1
24997,1
24998,0
24999,0
25000,1
25001,0
25002,1
25003,0
25004,1
25005,0
25006,1
25007,1
25008,0
25009,0
25010,0
25011,1
25012,1
25013,0
25014,1
25015,0
25016,0
25017,0
25018,1
25019,1
25020,0
25021,0
25022,1
25023,1
25024,0
25025,0
25026,0
25027,1
25028,1
25029,1
25030,0
25031,0
25032,1
25033,0
25034,1
25035,0
25036,1
25037,1
25038,0
25039,1
25040,1
25041,1
25042,0
25043,1
25044,0
25045,0
25046,0
25047,0
25048,0
25049,0
25050,0
25051,0
25052,0
25053,1
25054,0
25055,0
25056,1
25057,1
25058,0
25059,1
25060,1
25061,0
25062,1
25063,0
25064,0
25065,0
25066,1
25067,0
25068,0
25069,1
25070,0
25071,0
25072,1
25073,1
25074,0
25075,1
25076,1
25077,0
25078,0
25079,1
25080,1
25081,1
25082,1
25083,1
25084,1
25085,1
25086,0
25087,1
25088,1
25089,0
25090,1
25091,1
25092,0
25093,0
25094,0
25095,0
25096,1
25097,0
25098,1
25099,0
25100,1
25101,0
25102,0
25103,1
25104,0
25105,1
25106,1
25107,0
25108,0
25109,0
25110,0
25111,1
25112,1
25113,1
25114,1
25115,1
25116,1
25117,0
25118,0
25119,1
25120,0
25121,0
25122,0
25123,1
25124,1
25125,0
25126,0
25127,0
25128,1
25129,1
25130,0
25131,0
25132,0
25133,1
25134,0
25135,1
25136,0
25137,0
25138,0
25139,1
25140,0
25141,1
25142,1
25143,0
25144,0
25145,0
25146,0
25147,0
25148,1
25149,1
25150,1
25151,1
25152,0
25153,0
25154,0
25155,0
25156,0
25157,1
25158,0
25159,1
25160,1
25161,0
25162,1
25163,0
25164,0
25165,1
25166,1
25167,1
25168,1
25169,1
25170,1
25171,1
25172,1
25173,1
25174,0
25175,0
25176,1
25177,0
25178,0
25179,0
25180,0
25181,0
25182,0
25183,0
25184,0
25185,1
25186,1
25187,0
25188,1
25189,1
25190,1
25191,0
25192,0
25193,0
25194,0
25195,1
25196,1
25197,1
25198,0
25199,1
25200,0
25201,0
25202,0
25203,1
25204,0
25205,1
25206,1
25207,1
25208,0
25209,1
25210,1
25211,1
25212,1
25213,0
25214,0
25215,0
25216,1
25217,0
25218,0
25219,1
25220,0
25221,0
25222,0
25223,0
25224,1
25225,0
25226,0
25227,0
25228,0
25229,0
25230,0
25231,0
25232,0
25233,0
25234,0
25235,0
25236,0
25237,0
25238,0
25239,0
25240,0
25241,1
25242,1
25243,1
25244,1
25245,0
25246,0
25247,0
25248,0
25249,1
25250,0
25251,0
25252,0
25253,1
25254,1
25255,0
25256,0
25257,0
25258,0
25259,1
25260,1
25261,0
25262,0
25263,0
25264,0
25265,0
25266,0
25267,1
25268,1
25269,1
25270,0
25271,0
25272,1
25273,1
25274,1
25275,0
25276,1
25277,0
25278,1
25279,1
25280,0
25281,1
25282,1
25283,0
25284,0
25285,1
25286,0
25287,1
25288,1
25289,0
25290,0
25291,0
25292,1
25293,1
25294,0
25295,1
25296,0
25297,0
25298,0
25299,0
25300,1
25301,0
25302,1
25303,1
25304,1
25305,0
25306,0
25307,1
25308,1
25309,1
25310,1
25311,0
25312,1
25313,0
25314,0
25315,0
25316,1
25317,0
25318,0
25319,0
25320,1
25321,0
25322,0
25323,1
25324,1
25325,0
25326,1
25327,1
25328,1
25329,1
25330,1
25331,1
25332,0
25333,1
25334,0
25335,1
25336,1
25337,0
25338,1
25339,0
25340,0
25341,0
25342,1
25343,1
25344,0
25345,1
25346,0
25347,0
25348,0
25349,0
25350,0
25351,0
25352,0
25353,0
25354,0
25355,0
25356,1
25357,0
25358,0
25359,1
25360,0
25361,0
25362,1
25363,0
25364,1
25365,1
25366,0
25367,0
25368,1
25369,0
25370,0
25371,0
25372,0
25373,0
25374,0
25375,1
25376,1
25377,1
25378,0
25379,0
25380,0
25381,1
25382,0
25383,0
25384,1
25385,1
25386,0
25387,0
25388,1
25389,0
25390,1
25391,1
25392,0
25393,1
25394,0
25395,0
25396,0
25397,0
25398,0
25399,1
25400,0
25401,1
25402,1
25403,0
25404,0
25405,1
25406,0
25407,1
25408,0
25409,0
25410,0
25411,1
25412,0
25413,0
25414,0
25415,1
25416,0
25417,0
25418,1
25419,1
25420,0
25421,1
25422,0
25423,1
25424,0
25425,1
25426,0
25427,0
25428,0
25429,0
25430,0
25431,0
25432,1
25433,0
25434,1
25435,1
25436,1
25437,0
25438,0
25439,0
25440,0
25441,1
25442,0
25443,0
25444,1
25445,0
25446,0
25447,0
25448,1
25449,1
25450,1
25451,1
25452,1
25453,0
25454,0
25455,1
25456,1
25457,0
25458,0
25459,0
25460,1
25461,1
25462,1
25463,0
25464,0
25465,0
25466,0
25467,0
25468,0
25469,1
25470,0
25471,0
25472,1
25473,0
25474,1
25475,1
25476,1
25477,0
25478,0
25479,0
25480,0
25481,0
25482,0
25483,0
25484,1
25485,0
25486,1
25487,1
25488,1
25489,1
25490,0
25491,0
25492,0
25493,1
25494,1
25495,1
25496,0
25497,0
25498,1
25499,0
25500,0
25501,1
25502,0
25503,0
25504,1
25505,1
25506,0
25507,0
25508,1
25509,0
25510,0
25511,0
25512,1
25513,0
25514,0
25515,0
25516,1
25517,0
25518,0
25519,0
25520,0
25521,1
25522,0
25523,1
25524,1
25525,0
25526,0
25527,1
25528,1
25529,1
25530,1
25531,1
25532,0
25533,0
25534,0
25535,0
25536,0
25537,1
25538,1
25539,0
25540,0
25541,1
25542,1
25543,0
25544,0
25545,0
25546,0
25547,1
25548,0
25549,0
25550,1
25551,1
25552,0
25553,0
25554,0
25555,1
25556,0
25557,0
25558,0
25559,0
25560,0
25561,1
25562,1
25563,0
25564,1
25565,0
25566,0
25567,1
25568,0
25569,1
25570,0
25571,0
25572,0
25573,0
25574,1
25575,1
25576,0
25577,1
25578,1
25579,0
25580,0
25581,0
25582,0
25583,1
25584,0
25585,1
25586,0
25587,0
25588,1
25589,1
25590,1
25591,0
25592,0
25593,1
25594,1
25595,0
25596,1
25597,0
25598,1
25599,0
25600,0
25601,0
25602,1
25603,1
25604,1
25605,1
25606,1
25607,1
25608,1
25609,0
25610,1
25611,0
25612,0
25613,1
25614,1
25615,0
25616,1
25617,0
25618,0
25619,1
25620,1
25621,1
25622,1
25623,0
25624,0
25625,0
25626,1
25627,0
25628,0
25629,0
25630,0
25631,0
25632,0
25633,0
25634,0
25635,0
25636,0
25637,1
25638,0
25639,0
25640,0
25641,0
25642,0
25643,0
25644,1
25645,0
25646,1
25647,1
25648,1
25649,1
25650,0
25651,1
25652,0
25653,0
25654,1
25655,0
25656,1
25657,1
25658,0
25659,0
25660,1
25661,1
25662,0
25663,0
25664,0
25665,0
25666,1
25667,1
25668,1
25669,1
25670,1
25671,1
25672,0
25673,0
25674,1
25675,1
25676,1
25677,1
25678,1
25679,0
25680,0
25681,1
25682,0
25683,1
25684,1
25685,0
25686,0
25687,0
25688,0
25689,0
25690,1
25691,1
25692,1
25693,1
25694,1
25695,0
25696,0
25697,0
25698,0
25699,0
25700,0
25701,1
25702,0
25703,0
25704,0
25705,1
25706,1
25707,0
25708,1
25709,0
25710,0
25711,0
25712,0
25713,1
25714,1
25715,0
25716,0
25717,0
25718,0
25719,1
25720,1
25721,0
25722,1
25723,0
25724,0
25725,0
25726,0
25727,1
25728,1
25729,1
25730,0
25731,0
25732,1
25733,0
25734,0
25735,1
25736,1
25737,1
25738,1
25739,0
25740,0
25741,1
25742,1
25743,1
25744,1
25745,0
25746,1
25747,1
25748,0
25749,0
25750,1
25751,1
25752,0
25753,0
25754,0
25755,0
25756,0
25757,1
25758,1
25759,1
25760,0
25761,0
25762,1
25763,0
25764,1
25765,1
25766,1
25767,0
25768,0
25769,1
25770,0
25771,1
25772,0
25773,1
25774,0
25775,0
25776,1
25777,1
25778,1
25779,0
25780,1
25781,1
25782,0
25783,0
25784,1
25785,1
25786,0
25787,0
25788,1
25789,0
25790,0
25791,1
25792,0
25793,1
25794,1
25795,0
25796,0
25797,1
25798,0
25799,1
25800,0
25801,1
25802,0
25803,0
25804,1
25805,0
25806,0
25807,0
25808,0
25809,0
25810,1
25811,1
25812,0
25813,0
25814,0
25815,0
25816,1
25817,0
25818,0
25819,1
25820,0
25821,1
25822,1
25823,1
25824,0
25825,1
25826,0
25827,0
25828,1
25829,0
25830,0
25831,1
25832,1
25833,1
25834,1
25835,0
25836,1
25837,1
25838,1
25839,1
25840,0
25841,1
25842,1
25843,0
25844,0
25845,0
25846,1
25847,1
25848,0
25849,0
25850,1
25851,1
25852,1
25853,0
25854,1
25855,1
25856,1
25857,0
25858,0
25859,1
25860,1
25861,1
25862,1
25863,1
25864,1
25865,0
25866,0
25867,0
25868,1
25869,0
25870,1
25871,1
25872,1
25873,1
25874,1
25875,0
25876,0
25877,1
25878,1
25879,0
25880,1
25881,1
25882,1
25883,1
25884,0
25885,0
25886,0
25887,0
25888,0
25889,0
25890,0
25891,0
25892,0
25893,0
25894,1
25895,0
25896,1
25897,1
25898,0
25899,1
25900,0
25901,1
25902,0
25903,1
25904,1
25905,0
25906,1
25907,1
25908,0
25909,0
25910,0
25911,1
25912,0
25913,1
25914,0
25915,0
25916,1
25917,0
25918,0
25919,1
25920,0
25921,1
25922,0
25923,0
25924,1
25925,0
25926,0
25927,0
25928,1
25929,0
25930,1
25931,0
25932,1
25933,0
25934,0
25935,1
25936,0
25937,1
25938,1
25939,0
25940,0
25941,0
25942,1
25943,0
25944,0
25945,0
25946,0
25947,1
25948,0
25949,1
25950,1
25951,0
25952,0
25953,0
25954,0
25955,1
25956,1
25957,0
25958,1
25959,0
25960,1
25961,0
25962,0
25963,0
25964,0
25965,1
25966,0
25967,1
25968,1
25969,1
25970,1
25971,0
25972,1
25973,0
25974,1
25975,0
25976,0
25977,0
25978,1
25979,1
25980,1
25981,0
25982,1
25983,0
25984,0
25985,1
25986,0
25987,1
25988,1
25989,0
25990,0
25991,0
25992,0
25993,1
25994,0
25995,1
25996,0
25997,1
25998,0
25999,1
